date,material_id,transaction_type,quantity,unit,supplier_id,unit_price,po_number,unit_raw
2023-02-26,M10,issue,38.93,kg,,4896.74,,kg
2023-02-26,M08,issue,30.97,kg,,4164.77,,kgs
2023-02-27,M06,writeoff,15.07,kg,,32062.25,,kg
2023-02-27,M09,issue,44.69,kg,,10556.36,,kilograms
2023-02-27,M08,issue,85.06,kg,,24643.11,,kg
2023-02-27,M08,return,92.77,kg,,16138.74,,kg
2023-02-27,M04,receipt,318.15,rolls,SUP03,28626.26,PO-13259,rolls
2023-02-27,M03,issue,20.79,rolls,,32189.56,,Rolls
2023-02-27,M08,receipt,323.04,kg,SUP03,21315.9,PO-32423,kg
2023-02-27,M11,issue,79.76,kg,,12491.24,,KG
2023-02-27,M07,issue,80.3,kg,,10413.94,,kilograms
2023-02-27,M11,issue,83.59,kg,,8452.51,,kg
2023-02-27,M08,receipt,444.55,kg,SUP04,18172.84,PO-44953,kg
2023-02-27,M02,issue,55.04,rolls,,8257.62,,rolls
2023-02-27,M14,issue,62.76,rolls,,14649.52,,rolls
2023-02-27,M07,writeoff,93.29,kg,,23269.96,,kg
2023-02-27,M04,issue,23.37,rolls,,2125.46,,rolls
2023-02-27,M09,return,61.22,kg,,22660.4,,kg
2023-02-27,M03,issue,49.1,rolls,,4230.64,,rolls
2023-02-27,M02,return,57.0,rolls,,43831.1,,rolls
2023-02-27,M11,issue,11.8,kg,,26094.99,,kg
2023-02-27,M06,writeoff,8.06,kg,,27315.23,,kg
2023-02-27,M03,issue,78.5,rolls,,42380.23,,nos
2023-02-27,M13,issue,25.6,rolls,,39725.97,,rolls
2023-02-27,M05,issue,82.63,rolls,,30683.64,,rolls
2023-02-27,M12,return,9.72,kg,,881.6,,kg
2023-02-28,M14,issue,55.1,rolls,,37561.01,,rolls
2023-02-28,M05,receipt,221.0,rolls,SUP04,19521.38,PO-34808,rolls
2023-02-28,M05,receipt,338.75,rolls,SUP03,23527.12,PO-63682,rolls
2023-02-28,M08,receipt,24.46,kg,SUP06,6074.59,PO-21001,kg
2023-02-28,M04,return,12.05,rolls,,5671.81,,rolls
2023-02-28,M12,return,51.01,kg,,8056.09,,kg
2023-02-28,M11,receipt,264.13,kg,SUP02,37833.83,PO-72411,kg
2023-02-28,M13,receipt,298.83,rolls,SUP01,39104.87,PO-75855,rolls
2023-02-28,M03,return,29.45,rolls,,35462.19,,roll
2023-02-28,M07,receipt,374.57,kg,SUP04,13082.51,PO-14203,kgs
2023-02-28,M13,issue,54.45,rolls,,41568.74,,rolls
2023-02-28,M10,issue,80.41,kg,,17736.79,,kg
2023-02-28,M12,issue,57.15,kg,,28222.65,,kg
2023-02-28,M07,receipt,404.44,kg,SUP03,12796.15,PO-13964,kg
2023-02-28,M09,issue,16.0,kg,,4706.67,,kg
2023-02-28,M11,issue,65.19,kg,,27811.61,,kg
2023-02-28,M11,issue,52.65,kg,,26342.5,,kg
2023-02-28,M06,receipt,36.39,kg,SUP04,16757.65,PO-61625,kg
2023-02-28,M14,issue,35.05,rolls,,34640.39,,rolls
2023-02-28,M02,issue,56.28,rolls,,8670.84,,rolls
2023-02-28,M04,issue,20.72,rolls,,12263.45,,rolls
2023-02-28,M13,return,24.75,rolls,,7996.33,,rolls
2023-02-28,M06,writeoff,82.5,kg,,9943.76,,kilograms
2023-02-28,M09,receipt,170.18,kg,SUP09,30075.65,PO-47513,kg
2023-02-28,M04,issue,96.63,rolls,,23207.1,,rolls
2023-03-01,M09,receipt,163.23,kg,SUP05,29129.54,PO-85515,kg
2023-03-01,M05,receipt,321.78,rolls,SUP08,28885.3,PO-49805,rolls
2023-03-01,M13,issue,59.16,rolls,,29761.45,,rolls
2023-03-01,M13,issue,31.73,rolls,,7411.04,,rolls
2023-03-01,M10,issue,54.68,kg,,8456.9,,kg
2023-03-01,M07,return,36.26,kg,,14127.28,,kilograms
2023-03-01,M03,issue,68.81,rolls,,44864.81,,Rolls
2023-03-01,M04,return,66.52,rolls,,36651.06,,rolls
2023-03-01,M03,return,12.77,rolls,,27958.65,,rolls
2023-03-01,M04,issue,21.12,rolls,,14315.2,,rolls
2023-03-01,M14,issue,88.76,rolls,,41445.65,,rolls
2023-03-01,M14,issue,4.7,rolls,,36164.44,,rolls
2023-03-01,M13,issue,3.54,rolls,,25368.81,,rolls
2023-03-02,M05,issue,44.8,rolls,,36789.43,,pcs
2023-03-02,M04,issue,6.35,rolls,,38627.01,,roll
2023-03-02,M14,return,85.83,rolls,,14565.25,,rolls
2023-03-02,M11,receipt,92.51,kg,SUP02,36736.91,PO-14035,kg
2023-03-02,M07,return,14.44,kg,,38361.19,,kg
2023-03-02,M01,issue,89.81,rolls,,13857.48,,rolls
2023-03-02,M02,issue,12.0,rolls,,43936.9,,pcs
2023-03-02,M14,issue,79.04,rolls,,2888.15,,nos
2023-03-02,M05,issue,39.44,rolls,,24608.23,,Rolls
2023-03-02,M12,receipt,431.69,kg,SUP02,6726.32,PO-22579,kg
2023-03-02,M08,issue,12.97,kg,,35768.39,,kg
2023-03-02,M12,issue,14.45,kg,,39897.77,,kg
2023-03-02,M10,issue,3.0,kg,,9465.26,,kg
2023-03-02,M14,issue,67.41,rolls,,27531.8,,rolls
2023-03-02,M03,issue,61.12,rolls,,16629.13,,rolls
2023-03-02,M03,issue,59.73,rolls,,6533.22,,rolls
2023-03-02,M09,receipt,250.52,kg,SUP04,20735.16,PO-37486,kg
2023-03-02,M07,issue,60.38,kg,,44555.69,,kg
2023-03-02,M02,issue,34.12,rolls,,39882.49,,rolls
2023-03-02,M12,return,40.79,kg,,1521.08,,kg
2023-03-02,M13,issue,65.37,rolls,,29115.49,,rolls
2023-03-02,M13,receipt,123.38,rolls,SUP02,26606.51,PO-78550,rolls
2023-03-03,M01,issue,56.83,rolls,,38063.42,,rolls
2023-03-03,M07,issue,78.49,kg,,10487.56,,Kg
2023-03-03,M14,issue,90.37,rolls,,38000.98,,rolls
2023-03-03,M04,issue,74.21,rolls,,11155.06,,rolls
2023-03-03,M13,receipt,343.21,rolls,SUP02,14937.09,PO-66561,rolls
2023-03-03,M06,return,42.35,kg,,31310.57,,Kg
2023-03-03,M12,writeoff,75.39,kg,,8058.58,,kg
2023-03-03,M05,receipt,227.69,rolls,SUP08,43126.53,PO-39270,rolls
2023-03-03,M12,writeoff,72.08,kg,,43848.03,,kg
2023-03-03,M04,return,23.14,rolls,,32407.56,,rolls
2023-03-03,M14,issue,51.42,rolls,,13987.08,,rolls
2023-03-03,M05,issue,36.94,rolls,,7410.97,,rolls
2023-03-03,M12,receipt,393.03,kg,SUP09,19840.42,PO-60023,kg
2023-03-03,M02,receipt,203.66,rolls,SUP05,17676.65,PO-95149,rolls
2023-03-03,M07,issue,28.15,kg,,1583.27,,kg
2023-03-03,M01,issue,29.54,rolls,,24130.29,,pcs
2023-03-03,M05,return,13.09,rolls,,20551.69,,rolls
2023-03-03,M07,receipt,474.57,kg,SUP07,8619.9,PO-55187,kg
2023-03-03,M05,receipt,290.1,rolls,SUP02,14454.68,PO-56078,rolls
2023-03-03,M03,issue,14.87,rolls,,31676.53,,rolls
2023-03-04,M06,return,29.06,kg,,29288.51,,kg
2023-03-04,M08,return,92.39,kg,,20657.79,,kg
2023-03-04,M02,issue,94.63,rolls,,2364.18,,rolls
2023-03-04,M05,issue,18.93,rolls,,44822.25,,rolls
2023-03-04,M06,receipt,200.96,kg,SUP01,30952.44,PO-17528,kg
2023-03-04,M05,issue,29.1,rolls,,4971.58,,rolls
2023-03-04,M03,return,15.91,rolls,,32166.16,,rolls
2023-03-04,M11,issue,90.25,kg,,34348.35,,kg
2023-03-04,M01,receipt,67.33,rolls,SUP03,23382.13,PO-95507,rolls
2023-03-04,M07,receipt,211.65,kg,SUP03,24393.5,PO-94239,kg
2023-03-04,M05,issue,9.11,rolls,,5166.23,,nos
2023-03-04,M06,return,55.74,kg,,30100.6,,kg
2023-03-04,M14,issue,41.02,rolls,,44966.93,,rolls
2023-03-04,M10,issue,72.72,kg,,13219.84,,kg
2023-03-04,M08,receipt,469.79,kg,SUP06,20615.98,PO-67177,kg
2023-03-04,M01,receipt,357.13,rolls,SUP06,15703.35,PO-23709,rolls
2023-03-04,M09,issue,67.17,kg,,28580.15,,kg
2023-03-04,M01,issue,49.33,rolls,,41343.77,,rolls
2023-03-04,M02,issue,17.69,rolls,,14766.76,,rolls
2023-03-04,M06,return,89.31,kg,,44146.15,,kg
2023-03-04,M05,return,64.39,rolls,,29035.86,,rolls
2023-03-04,M08,issue,84.94,kg,,26153.29,,kg
2023-03-04,M05,issue,58.37,rolls,,37670.38,,rolls
2023-03-04,M02,issue,40.2,rolls,,20753.29,,rolls
2023-03-04,M12,issue,13.64,kg,,7927.9,,kg
2023-03-04,M06,issue,91.85,kg,,38054.83,,kg
2023-03-04,M08,issue,11.34,kg,,31184.17,,kgs
2023-03-04,M14,issue,93.79,rolls,,3638.13,,rolls
2023-03-04,M08,issue,22.09,kg,,25636.79,,kg
2023-03-05,M01,issue,57.19,rolls,,27382.21,,rolls
2023-03-05,M01,issue,51.05,rolls,,30408.56,,rolls
2023-03-05,M04,issue,21.16,rolls,,26154.62,,rolls
2023-03-05,M03,issue,48.53,rolls,,35299.68,,rolls
2023-03-05,M11,return,89.99,kg,,6988.59,,kilograms
2023-03-05,M14,issue,71.74,rolls,,26012.3,,rolls
2023-03-05,M03,issue,47.32,rolls,,21748.89,,roll
2023-03-05,M14,issue,25.08,rolls,,15977.55,,rolls
2023-03-05,M06,receipt,111.14,kg,SUP09,4908.08,PO-61292,kg
2023-03-05,M12,receipt,167.05,kg,SUP08,19764.64,PO-43734,kg
2023-03-05,M07,return,23.84,kg,,35158.06,,kg
2023-03-05,M10,issue,21.09,kg,,10769.21,,kg
2023-03-05,M04,issue,91.56,rolls,,30192.66,,roll
2023-03-05,M14,return,58.61,rolls,,12203.54,,rolls
2023-03-05,M13,issue,88.75,rolls,,20741.06,,rolls
2023-03-05,M05,receipt,121.55,rolls,SUP05,5115.65,PO-17842,rolls
2023-03-05,M07,issue,30.64,kg,,36622.42,,kg
2023-03-05,M12,writeoff,8.21,kg,,5939.91,,kg
2023-03-05,M01,issue,69.33,rolls,,1698.06,,rolls
2023-03-05,M03,issue,97.24,rolls,,18310.44,,rolls
2023-03-05,M06,issue,89.74,kg,,9124.87,,kg
2023-03-05,M05,issue,66.06,rolls,,28762.27,,rolls
2023-03-05,M03,return,42.1,rolls,,3694.49,,rolls
2023-03-05,M06,return,75.01,kg,,23195.1,,kg
2023-03-05,M13,issue,33.26,rolls,,7420.77,,rolls
2023-03-05,M14,issue,44.45,rolls,,9364.05,,rolls
2023-03-05,M08,issue,66.82,kg,,39169.74,,kg
2023-03-06,M05,issue,3.0,rolls,,39609.8,,rolls
2023-03-06,M14,issue,21.31,rolls,,24379.78,,rolls
2023-03-06,M07,issue,16.57,kg,,18379.32,,kg
2023-03-06,M12,issue,94.8,kg,,4640.12,,kg
2023-03-06,M12,issue,86.4,kg,,33117.23,,kg
2023-03-06,M07,receipt,464.78,kg,SUP07,13646.64,PO-95008,kg
2023-03-06,M09,receipt,298.21,kg,SUP02,32590.07,PO-60446,kg
2023-03-06,M01,issue,43.29,rolls,,18716.71,,rolls
2023-03-06,M01,issue,75.4,rolls,,16247.8,,rolls
2023-03-06,M01,receipt,316.47,rolls,SUP08,8464.3,PO-64612,rolls
2023-03-06,M01,issue,73.01,rolls,,12956.73,,rolls
2023-03-06,M09,issue,26.69,kg,,4885.9,,kg
2023-03-06,M09,issue,49.68,kg,,26964.59,,kg
2023-03-06,M14,issue,44.51,rolls,,20902.91,,rolls
2023-03-06,M01,issue,40.19,rolls,,12491.23,,rolls
2023-03-06,M11,receipt,269.22,kg,SUP04,35929.92,PO-84048,kg
2023-03-06,M14,issue,83.93,rolls,,16833.7,,rolls
2023-03-06,M14,receipt,295.63,rolls,SUP01,29150.88,PO-38980,rolls
2023-03-06,M02,issue,78.41,rolls,,13650.94,,rolls
2023-03-06,M03,return,95.34,rolls,,15753.42,,rolls
2023-03-06,M07,writeoff,87.48,kg,,40988.0,,kg
2023-03-06,M14,issue,78.99,rolls,,1945.22,,rolls
2023-03-06,M02,receipt,138.79,rolls,SUP08,42548.03,PO-90333,pcs
2023-03-06,M12,issue,48.31,kg,,13528.89,,kg
2023-03-06,M08,receipt,186.61,kg,SUP09,39908.08,PO-64746,kg
2023-03-06,M13,return,89.39,rolls,,31465.68,,rolls
2023-03-06,M02,return,18.75,rolls,,7280.28,,rolls
2023-03-06,M10,receipt,122.6,kg,SUP05,31690.14,PO-43362,kg
2023-03-06,M06,issue,69.02,kg,,11129.56,,kg
2023-03-06,M04,return,18.27,rolls,,24411.24,,rolls
2023-03-06,M13,issue,4.19,rolls,,35118.72,,rolls
2023-03-06,M09,return,17.53,kg,,31594.42,,kg
2023-03-06,M02,issue,1.14,rolls,,14991.36,,rolls
2023-03-06,M02,issue,70.66,rolls,,44343.56,,rolls
2023-03-06,M08,receipt,387.66,kg,SUP02,43724.3,PO-25581,kg
2023-03-07,M06,writeoff,22.43,kg,,9091.15,,kg
2023-03-07,M03,issue,22.76,rolls,,2175.86,,rolls
2023-03-07,M09,issue,83.93,kg,,18240.28,,kg
2023-03-07,M13,issue,95.2,rolls,,33410.18,,rolls
2023-03-07,M03,receipt,332.21,rolls,SUP01,17522.28,PO-28352,rolls
2023-03-07,M08,issue,6.36,kg,,33616.95,,kg
2023-03-07,M13,receipt,236.06,rolls,SUP02,34474.84,PO-76430,rolls
2023-03-07,M08,return,20.86,kg,,7846.66,,kg
2023-03-07,M11,issue,96.53,kg,,36727.37,,kg
2023-03-07,M09,receipt,378.3,kg,SUP06,44656.7,PO-48475,kg
2023-03-07,M10,receipt,324.47,kg,SUP04,22633.01,PO-74727,kg
2023-03-07,M12,issue,52.16,kg,,33474.53,,kg
2023-03-07,M10,issue,8.66,kg,,31114.07,,kg
2023-03-07,M08,issue,27.83,kg,,17948.17,,kg
2023-03-07,M08,issue,19.07,kg,,14870.87,,kg
2023-03-07,M06,return,73.8,kg,,5486.78,,kg
2023-03-07,M08,issue,75.86,kg,,20427.11,,kg
2023-03-07,M05,return,10.84,rolls,,4652.07,,rolls
2023-03-07,M04,issue,55.61,rolls,,9443.76,,rolls
2023-03-07,M05,issue,17.19,rolls,,25222.28,,roll
2023-03-07,M14,issue,52.12,rolls,,38339.35,,rolls
2023-03-08,M04,issue,27.19,rolls,,10450.72,,rolls
2023-03-08,M01,receipt,395.35,rolls,SUP02,4451.63,PO-53090,rolls
2023-03-08,M01,return,85.41,rolls,,9223.08,,rolls
2023-03-08,M02,issue,3.07,rolls,,7354.01,,rolls
2023-03-08,M13,issue,1.46,rolls,,13838.35,,rolls
2023-03-08,M02,issue,74.54,rolls,,20623.4,,rolls
2023-03-08,M03,receipt,310.88,rolls,SUP04,40067.99,PO-22680,rolls
2023-03-08,M12,issue,39.94,kg,,13350.91,,kg
2023-03-08,M02,issue,72.01,rolls,,9033.72,,rolls
2023-03-08,M02,issue,99.7,rolls,,16267.97,,rolls
2023-03-08,M11,issue,7.5,kg,,9000.95,,kg
2023-03-08,M03,receipt,495.77,rolls,SUP04,18737.07,PO-14891,rolls
2023-03-09,M10,return,27.4,kg,,26789.12,,kg
2023-03-09,M09,receipt,300.41,kg,SUP03,28703.28,PO-23220,kg
2023-03-09,M03,issue,38.04,rolls,,19408.37,,rolls
2023-03-09,M03,issue,33.25,rolls,,38601.97,,rolls
2023-03-09,M02,receipt,237.66,rolls,SUP07,20183.5,PO-85909,rolls
2023-03-09,M12,return,35.75,kg,,44763.01,,kg
2023-03-09,M13,issue,36.13,rolls,,16382.22,,rolls
2023-03-09,M02,issue,48.45,rolls,,22672.68,,rolls
2023-03-09,M10,issue,62.55,kg,,18189.35,,kg
2023-03-09,M03,issue,61.21,rolls,,18226.54,,rolls
2023-03-09,M08,issue,53.02,kg,,6059.46,,kg
2023-03-09,M11,issue,26.44,kg,,29348.76,,kg
2023-03-09,M07,issue,60.13,kg,,30446.45,,kg
2023-03-09,M13,issue,4.63,rolls,,20316.2,,rolls
2023-03-09,M04,issue,18.49,rolls,,24206.67,,rolls
2023-03-09,M03,receipt,219.76,rolls,SUP01,19952.59,PO-90744,rolls
2023-03-09,M03,issue,53.84,rolls,,15367.59,,nos
2023-03-09,M03,receipt,254.26,rolls,SUP04,20433.47,PO-22170,pcs
2023-03-10,M08,issue,4.96,kg,,39232.11,,kg
2023-03-10,M03,issue,60.58,rolls,,29444.09,,rolls
2023-03-10,M07,issue,20.54,kg,,19154.34,,kg
2023-03-10,M03,issue,60.66,rolls,,3778.29,,roll
2023-03-10,M13,issue,4.08,rolls,,5299.88,,rolls
2023-03-10,M08,issue,28.5,kg,,16844.51,,kg
2023-03-10,M02,return,58.98,rolls,,12000.87,,rolls
2023-03-10,M11,receipt,368.81,kg,SUP09,5387.45,PO-67120,kg
2023-03-10,M03,issue,94.64,rolls,,26161.7,,rolls
2023-03-10,M12,return,2.67,kg,,20672.65,,kg
2023-03-10,M12,receipt,106.1,kg,SUP05,1917.54,PO-95411,kg
2023-03-10,M03,issue,18.11,rolls,,41364.46,,rolls
2023-03-10,M03,return,31.35,rolls,,36457.53,,rolls
2023-03-10,M05,issue,64.53,rolls,,14267.21,,roll
2023-03-10,M14,return,89.67,rolls,,21509.8,,rolls
2023-03-10,M03,receipt,86.26,rolls,SUP06,4660.81,PO-73113,rolls
2023-03-10,M14,issue,39.94,rolls,,40667.71,,rolls
2023-03-10,M07,return,50.58,kg,,9870.06,,kg
2023-03-10,M06,return,36.18,kg,,3497.94,,kg
2023-03-10,M11,issue,83.12,kg,,14326.7,,kg
2023-03-10,M03,issue,38.12,rolls,,19392.74,,rolls
2023-03-11,M13,receipt,193.88,rolls,SUP05,15738.67,PO-50898,rolls
2023-03-11,M03,issue,66.44,rolls,,23904.27,,rolls
2023-03-11,M13,return,7.04,rolls,,43304.73,,rolls
2023-03-11,M02,receipt,58.79,rolls,SUP06,30328.94,PO-91418,rolls
2023-03-11,M11,issue,67.38,kg,,43275.58,,kg
2023-03-11,M04,issue,52.41,rolls,,6797.21,,rolls
2023-03-11,M14,issue,93.35,rolls,,26221.1,,rolls
2023-03-11,M05,issue,14.92,rolls,,22188.99,,rolls
2023-03-11,M06,receipt,333.06,kg,SUP02,21875.73,PO-87847,kg
2023-03-11,M05,issue,28.92,rolls,,29184.96,,rolls
2023-03-11,M08,issue,35.94,kg,,35743.93,,kg
2023-03-11,M05,issue,47.52,rolls,,32904.97,,rolls
2023-03-11,M12,issue,4.42,kg,,28688.11,,kg
2023-03-11,M11,issue,26.23,kg,,20600.51,,Kg
2023-03-11,M12,issue,71.64,kg,,34228.59,,kg
2023-03-11,M08,return,35.14,kg,,40117.13,,kg
2023-03-11,M04,receipt,422.16,rolls,SUP01,17545.78,PO-84824,rolls
2023-03-11,M05,return,97.55,rolls,,42275.38,,rolls
2023-03-11,M11,issue,28.35,kg,,27508.28,,KG
2023-03-11,M03,issue,10.33,rolls,,39119.74,,nos
2023-03-11,M07,return,70.38,kg,,4023.93,,kg
2023-03-11,M06,issue,60.98,kg,,32469.49,,kg
2023-03-11,M05,issue,69.1,rolls,,9778.28,,rolls
2023-03-11,M05,issue,56.74,rolls,,30428.37,,rolls
2023-03-11,M09,issue,8.92,kg,,15700.51,,kg
2023-03-11,M10,issue,35.34,kg,,10598.88,,kg
2023-03-11,M04,issue,55.16,rolls,,43877.86,,rolls
2023-03-11,M04,issue,81.52,rolls,,19846.96,,rolls
2023-03-11,M01,receipt,449.75,rolls,SUP06,18395.83,PO-95271,roll
2023-03-11,M03,issue,18.55,rolls,,17017.98,,rolls
2023-03-11,M08,return,28.51,kg,,30660.35,,kg
2023-03-11,M10,issue,51.87,kg,,40856.48,,kg
2023-03-11,M03,return,46.98,rolls,,2384.52,,rolls
2023-03-11,M14,return,46.3,rolls,,13009.65,,rolls
2023-03-11,M08,issue,20.24,kg,,35448.93,,kg
2023-03-12,M03,issue,84.02,rolls,,22317.75,,rolls
2023-03-12,M13,return,42.92,rolls,,9593.65,,rolls
2023-03-12,M12,receipt,379.66,kg,SUP03,23781.3,PO-25922,kg
2023-03-12,M08,issue,92.33,kg,,27789.32,,kg
2023-03-12,M05,receipt,19.23,rolls,SUP05,24036.78,PO-76999,nos
2023-03-12,M12,issue,43.33,kg,,30744.17,,kg
2023-03-12,M05,receipt,30.48,rolls,SUP09,34595.09,PO-47732,rolls
2023-03-12,M09,return,68.5,kg,,7308.78,,kg
2023-03-12,M09,issue,46.43,kg,,12480.73,,kgs
2023-03-12,M10,issue,32.35,kg,,26880.67,,kg
2023-03-12,M09,issue,86.15,kg,,38605.74,,kg
2023-03-12,M01,receipt,237.52,rolls,SUP09,8812.83,PO-10719,rolls
2023-03-12,M04,issue,30.95,rolls,,31435.92,,roll
2023-03-12,M01,issue,53.55,rolls,,34680.13,,rolls
2023-03-12,M01,receipt,260.23,rolls,SUP04,41111.63,PO-41293,rolls
2023-03-12,M04,receipt,237.09,rolls,SUP04,26482.16,PO-77563,rolls
2023-03-12,M11,issue,73.36,kg,,1828.07,,kg
2023-03-12,M03,issue,6.52,rolls,,29080.93,,Rolls
2023-03-12,M10,issue,32.99,kg,,18944.58,,kilograms
2023-03-12,M04,issue,31.99,rolls,,10539.81,,rolls
2023-03-12,M14,issue,7.17,rolls,,16772.19,,rolls
2023-03-12,M09,receipt,315.77,kg,SUP04,31065.5,PO-60338,kg
2023-03-12,M01,receipt,123.8,rolls,SUP05,24493.53,PO-57959,rolls
2023-03-12,M09,issue,57.56,kg,,7257.64,,kg
2023-03-12,M02,issue,5.79,rolls,,23501.49,,rolls
2023-03-12,M13,return,98.53,rolls,,34284.11,,rolls
2023-03-12,M11,issue,67.66,kg,,44250.31,,kg
2023-03-12,M11,issue,25.5,kg,,24336.27,,kg
2023-03-12,M06,issue,97.56,kg,,3017.79,,kg
2023-03-13,M01,receipt,355.67,rolls,SUP03,19674.13,PO-53373,rolls
2023-03-13,M14,issue,54.4,rolls,,38284.96,,rolls
2023-03-13,M02,return,98.95,rolls,,5281.59,,roll
2023-03-13,M13,receipt,224.84,rolls,SUP08,37186.66,PO-35440,Rolls
2023-03-13,M05,issue,53.72,rolls,,28440.53,,roll
2023-03-13,M11,receipt,431.61,kg,SUP01,36712.41,PO-93395,kgs
2023-03-13,M05,issue,88.54,rolls,,39948.14,,rolls
2023-03-13,M08,issue,19.11,kg,,27514.27,,kg
2023-03-13,M06,issue,22.15,kg,,2693.15,,kg
2023-03-13,M10,issue,4.8,kg,,27369.04,,kg
2023-03-13,M08,issue,16.48,kg,,9737.64,,kg
2023-03-13,M01,return,19.15,rolls,,16412.16,,rolls
2023-03-13,M03,receipt,363.51,rolls,SUP09,38655.51,PO-36120,rolls
2023-03-13,M12,issue,72.45,kg,,19541.54,,kg
2023-03-13,M08,issue,87.99,kg,,39741.12,,kg
2023-03-13,M13,issue,96.81,rolls,,24011.33,,rolls
2023-03-13,M02,issue,44.18,rolls,,43258.35,,rolls
2023-03-13,M05,return,57.58,rolls,,18212.42,,pcs
2023-03-13,M08,issue,51.22,kg,,26411.8,,kg
2023-03-13,M10,issue,47.65,kg,,1208.84,,kg
2023-03-13,M01,issue,2.77,rolls,,38053.87,,rolls
2023-03-13,M10,issue,62.83,kg,,42096.41,,kg
2023-03-13,M05,receipt,262.27,rolls,SUP06,25637.24,PO-72770,rolls
2023-03-13,M11,return,44.66,kg,,36708.89,,kg
2023-03-13,M05,issue,79.03,rolls,,43899.37,,pcs
2023-03-13,M02,receipt,310.06,rolls,SUP06,16099.45,PO-37418,rolls
2023-03-14,M11,issue,19.78,kg,,4024.63,,kg
2023-03-14,M09,issue,78.8,kg,,29314.87,,kg
2023-03-14,M07,receipt,331.58,kg,SUP09,39186.34,PO-68203,kg
2023-03-14,M11,issue,10.51,kg,,8739.77,,kg
2023-03-14,M03,issue,23.84,rolls,,10978.52,,rolls
2023-03-14,M09,issue,99.83,kg,,24777.92,,kg
2023-03-14,M07,issue,29.4,kg,,31155.07,,kg
2023-03-14,M08,receipt,136.76,kg,SUP07,32944.41,PO-11894,kgs
2023-03-14,M10,issue,16.59,kg,,39032.01,,kg
2023-03-14,M12,issue,30.04,kg,,5519.6,,kg
2023-03-14,M02,issue,1.52,rolls,,43177.57,,rolls
2023-03-14,M14,return,35.42,rolls,,18735.86,,rolls
2023-03-14,M09,issue,94.27,kg,,22235.16,,kg
2023-03-14,M14,issue,7.12,rolls,,18802.16,,rolls
2023-03-14,M12,receipt,199.42,kg,SUP04,27054.26,PO-35172,KG
2023-03-14,M02,receipt,491.3,rolls,SUP07,33837.6,PO-96484,rolls
2023-03-14,M02,return,4.71,rolls,,30137.85,,rolls
2023-03-14,M01,return,53.97,rolls,,31228.78,,rolls
2023-03-14,M11,issue,33.04,kg,,29886.76,,kg
2023-03-14,M13,issue,14.99,rolls,,32653.97,,rolls
2023-03-14,M02,receipt,138.1,rolls,SUP09,18724.46,PO-74957,rolls
2023-03-14,M10,issue,35.72,kg,,26141.7,,KG
2023-03-14,M11,issue,18.74,kg,,31730.55,,kg
2023-03-14,M11,issue,48.16,kg,,14640.88,,kg
2023-03-14,M10,issue,80.2,kg,,30291.17,,kg
2023-03-14,M06,receipt,130.47,kg,SUP07,36503.48,PO-23432,kg
2023-03-14,M12,writeoff,82.95,kg,,28359.09,,kg
2023-03-14,M05,issue,87.56,rolls,,10788.11,,rolls
2023-03-14,M07,writeoff,59.4,kg,,39269.35,,kg
2023-03-14,M04,issue,8.23,rolls,,16883.35,,rolls
2023-03-14,M01,issue,54.45,rolls,,23670.15,,rolls
2023-03-15,M03,return,53.94,rolls,,12550.5,,rolls
2023-03-15,M01,issue,6.93,rolls,,13607.6,,rolls
2023-03-15,M05,receipt,438.71,rolls,SUP05,20277.54,PO-11777,rolls
2023-03-15,M13,receipt,429.88,rolls,SUP02,23412.59,PO-67852,rolls
2023-03-15,M07,receipt,367.36,kg,SUP02,21618.56,PO-81418,kg
2023-03-15,M12,writeoff,88.31,kg,,21344.77,,kg
2023-03-15,M10,issue,20.95,kg,,3772.8,,kg
2023-03-15,M01,issue,4.69,rolls,,39493.72,,Rolls
2023-03-15,M01,issue,59.03,rolls,,4075.4,,rolls
2023-03-15,M10,return,62.25,kg,,23993.36,,kg
2023-03-15,M05,receipt,329.35,rolls,SUP04,27223.5,PO-61005,rolls
2023-03-15,M01,issue,30.62,rolls,,17455.55,,rolls
2023-03-15,M12,issue,73.16,kg,,21242.34,,kg
2023-03-15,M13,issue,81.76,rolls,,38630.9,,rolls
2023-03-15,M06,issue,94.25,kg,,21817.07,,kgs
2023-03-15,M04,return,79.07,rolls,,2457.91,,pcs
2023-03-15,M07,return,91.12,kg,,18885.8,,Kg
2023-03-15,M06,issue,4.48,kg,,43634.03,,kg
2023-03-15,M03,issue,15.11,rolls,,4682.6,,rolls
2023-03-15,M07,receipt,22.29,kg,SUP02,26112.75,PO-76501,kg
2023-03-15,M10,receipt,134.2,kg,SUP07,6329.52,PO-84499,kg
2023-03-15,M01,issue,5.14,rolls,,40739.71,,rolls
2023-03-15,M04,issue,20.73,rolls,,10680.7,,rolls
2023-03-15,M01,return,97.26,rolls,,3646.9,,rolls
2023-03-15,M06,writeoff,49.91,kg,,5027.07,,kg
2023-03-15,M08,issue,37.02,kg,,38050.6,,kg
2023-03-15,M05,issue,68.64,rolls,,21937.98,,nos
2023-03-15,M07,writeoff,45.49,kg,,41759.37,,kgs
2023-03-15,M07,issue,55.97,kg,,40549.41,,kg
2023-03-15,M05,issue,19.24,rolls,,38278.12,,rolls
2023-03-15,M06,writeoff,36.84,kg,,33851.37,,kg
2023-03-15,M05,issue,58.11,rolls,,7026.66,,rolls
